vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,500.perlbench_r,t_500.perlbench_r,502.gcc_r,t_502.gcc_r,505.mcf_r,t_505.mcf_r,520.omnetpp_r,t_520.omnetpp_r,523.xalancbmk_r,t_523.xalancbmk_r,525.x264_r,t_525.x264_r,531.deepsjeng_r,t_531.deepsjeng_r,541.leela_r,t_541.leela_r,548.exchange2_r,t_548.exchange2_r,557.xz_r,t_557.xz_r
Intel,Fujitsu,Xeon Gold 6238R,Fujitsu,2200,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,790852652,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.4.227 of Intel C/C++,No,btrfs,112,cpu2017-20200331-21875.csv,220.284176,809.427368,237.04968,669.024268,359.022048,504.125047,198.875712,738.873431,303.23496,390.03416,623.139104,314.716251,254.295888,504.734755,239.596896,774.100233,595.70112,492.596059,198.705024,608.741687
Intel,Hewlett Packard Enterprise,Xeon Platinum 8280M,HPE,2700,4000,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,791935972,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,224,cpu2017-20190610-15144.csv,534.676352,666.960403,486.690624,651.715975,821.70816,440.526188,373.106944,787.677631,652.55456,362.489211,1452.194688,270.090504,583.81232,439.702947,562.425472,659.543287,1242.907232,472.183308,445.757984,542.716154
Intel,NEC Corporation,Xeon E-2126G,NEC Corporation,3300,4500,x86_64,6,1,6,1,1,32,32,256,12288.0,65820832,4,16777216.0,2666,1024.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 18.0.2.199 of Intel C/C++,No,ext4,6,cpu2017-20181210-10079.csv,31.36362,304.556702,32.772048,259.245317,39.178974,247.479692,18.619176,422.789899,34.374798,184.321089,78.310578,134.15812,32.778288,209.772994,27.46104,361.821663,77.40303,203.092823,20.935464,309.522652
Intel,Lenovo Global Technology,Xeon Gold 6238,Lenovo Global Technology,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,1584932212,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,btrfs,176,cpu2017-20190903-17633.csv,363.237424,771.374258,381.85048,652.653478,622.427872,456.946101,322.61768,715.745079,523.15384,355.260675,971.4408,317.236034,389.838768,517.383121,382.872688,761.234722,978.462496,471.270003,322.185952,589.969801
Intel,Inspur Corporation,Xeon Gold 6136,Inspur Corporation,3000,3700,x86_64,48,2,12,2,4,32,32,1024.0,25344.0,791012820,24,33554432.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,48,cpu2017-20190723-16412.csv,116.412672,656.423316,132.036576,514.766462,193.129536,401.637203,89.138016,706.499965,162.391488,312.134618,322.436592,260.665198,138.216864,397.98326,127.779792,622.070192,304.183632,413.434466,110.855952,467.633817
Intel,Cisco Systems,Xeon Gold 6242,Cisco Systems,2800,3900,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,791199852,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,64,cpu2017-20190430-13563.csv,170.344704,598.128383,175.331136,516.873374,297.852416,347.232379,137.843008,609.156868,249.194368,271.209986,445.123904,251.759117,187.414144,391.347208,175.266304,604.702762,397.915648,421.395815,142.03296,486.647628
Intel,Huawei,Xeon Gold 6252,Huawei,2100,3700,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,394416876,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,96,cpu2017-20190404-11744.csv,211.23936,723.501465,232.6968,584.176419,360.543168,430.28409,190.17312,662.301958,302.897664,334.68731,523.106784,321.341638,227.924448,482.686285,213.62448,744.184486,476.985888,527.311181,189.111936,548.246862
Intel,Huawei,Xeon Silver 4209T,Huawei,2200,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,196265040,12,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,32,cpu2017-20190426-12410.csv,63.041408,808.103603,72.05024,628.89448,115.742368,446.785426,59.319808,707.756794,102.181696,330.70498,152.408864,367.642624,68.167936,537.965573,61.68416,859.085872,142.742944,587.349524,56.020384,616.918202
Intel,Huawei,Xeon Platinum 8280,Huawei,2700,4000,x86_64,56,2,28,1,2,32,32,1024.0,39424.0,394422700,12,33554432.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,56,cpu2017-20190318-11222.csv,146.290424,609.417942,140.249424,565.39279,228.139072,396.670312,107.935688,680.701817,185.79876,318.279877,366.953888,267.216155,156.51804,410.022973,142.545984,650.569064,329.657888,445.067474,122.584504,493.373856
AMD,Supermicro,EPYC 7601,Supermicro,2200,3200,x86_64,64,2,32,1,4,32,64,512,65536.0,528278600,8,67108864.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 1.0.0 of AOCC,No,xfs,64,cpu2017-20180402-04852.csv,118.480576,859.955255,100.773632,899.283096,171.924608,601.566082,82.664064,1015.774041,125.06336,540.398196,302.20352,370.822926,153.194432,478.764158,130.175808,814.160446,285.554816,587.207738,87.921472,786.156315
Intel,Lenovo Global Technology,Xeon Gold 6144,Lenovo Global Technology,3500,4200,x86_64,64,2,8,4,8,32,32,1024.0,25344.0,1584766272,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,64,cpu2017-20180122-02755.csv,171.522944,594.019669,199.353984,454.588337,286.557504,360.918871,128.971264,651.05984,251.296064,268.941708,455.28512,246.140267,204.5536,358.556387,194.31584,545.421275,452.697536,370.401823,162.953984,424.168892
Intel,Lenovo Global Technology,Xeon Silver 4114T,Lenovo Global Technology,2200,3000,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,395893744,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,40,cpu2017-20180620-07186.csv,70.73228,900.295974,81.97148,690.972033,116.36748,555.481729,60.02436,874.311416,94.22152,448.305299,181.34204,386.231477,81.28472,563.943639,74.72328,886.470763,176.14612,594.960547,69.47436,621.812294
AMD,Supermicro,EPYC 7401P,Supermicro,2000,3000,x86_64,48,2,24,1,4,32,64,512,65536.0,528278504,8,67108864.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 1.0.0 of AOCC,No,xfs,48,cpu2017-20180710-07767.csv,91.92384,831.296815,91.932528,739.324738,142.005696,546.231537,70.213824,896.917319,108.042096,469.150518,233.938848,359.273359,121.66032,452.14413,101.241936,785.129105,228.019344,551.532172,71.84856,721.517563
Intel,Hewlett Packard Enterprise,Xeon Silver 4208,HPE,2100,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,395902636,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,32,cpu2017-20190513-13792.csv,62.81376,811.032551,71.338656,635.167464,115.194752,448.909366,59.02336,711.311546,100.613248,335.860303,148.05376,378.457085,68.120896,538.336985,61.772128,857.862664,142.83536,586.969497,55.491104,622.802407
Intel,Huawei,Xeon Gold 6126,Huawei,2600,3700,x86_64,96,2,12,4,8,32,32,1024.0,19712.0,1583378416,48,33554432.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,96,cpu2017-20180610-06707.csv,210.779232,725.080972,239.565984,567.426226,350.6304,442.448758,170.13312,740.31454,288.768672,351.062961,570.818016,294.482663,249.193824,441.487583,235.230816,675.829685,549.098016,458.060313,204.713568,506.46379
Intel,Hewlett Packard Enterprise,Xeon Gold 5222,HPE,3800,3900,x86_64,32,2,4,4,8,32,32,1024.0,16896.0,792261504,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,32,cpu2017-20190514-14137.csv,95.68576,532.409451,107.731488,420.601258,177.513696,291.312728,80.925024,518.801128,165.096992,204.6797,263.85552,212.358642,104.113984,352.229335,97.332544,544.4427,222.204544,377.310025,81.852896,422.220823
Intel,Lenovo Global Technology,Xeon Gold 6134,Lenovo Global Technology,3200,3700,x86_64,32,2,8,2,4,32,32,1024.0,25344.0,792243888,24,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,32,cpu2017-20180529-06530.csv,80.789408,630.577593,91.65872,494.355521,132.846336,389.261812,62.292992,673.976301,117.779072,286.910034,214.699456,260.978782,95.190464,385.248645,87.54336,605.322978,205.587392,407.807121,76.401984,452.344344
Intel,Lenovo Global Technology,Xeon Gold 6240,Lenovo Global Technology,2600,3900,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,1584906960,48,33554432.0,2933,800.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,144,cpu2017-20190805-16683.csv,349.584336,655.772984,357.160176,570.90343,606.384,383.756864,297.338976,635.396004,502.658352,302.519592,925.888896,272.326405,381.167136,432.943987,368.638128,646.878411,814.86504,462.996912,302.471712,514.163809
Intel,Lenovo Global Technology,Xeon Platinum 8276M,Lenovo Global Technology,2200,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,792229324,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,112,cpu2017-20190513-13964.csv,233.009952,765.220492,239.838592,661.244813,377.725488,479.162821,191.337776,767.982087,309.78528,381.78702,624.229536,314.166486,254.465792,504.397882,245.936544,754.145863,541.711744,541.690317,204.13624,592.545415
Intel,Lenovo Global Technology,Xeon Bronze 3206R,Lenovo Global Technology,1900,1900,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,197758560,12,16777216.0,2933,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,xfs,16,cpu2017-20200609-22854.csv,43.369056,587.331182,55.022592,411.758184,100.30752,257.767309,46.533456,451.11625,75.326848,224.302501,123.007936,227.757675,45.113952,406.437393,36.00624,735.872496,115.061872,364.325717,31.234048,553.242351
Intel,Hewlett Packard Enterprise,Xeon Silver 4108,HPE,1800,3000,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,197534644,24,8388608.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 18.0.2.199 of Intel C/C++,No,btrfs,32,cpu2017-20180831-08740.csv,48.23824,1056.0914,59.327008,763.76684,81.421472,635.115038,47.918624,876.151751,68.079104,496.363845,117.871904,475.363459,55.044384,666.225835,50.700416,1045.19849,118.5352,707.300477,45.798624,754.607762
Intel,Hewlett Packard Enterprise,Xeon Gold 6240M,HPE,2600,3900,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,791952072,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,144,cpu2017-20190625-15824.csv,341.6004,671.09999,351.443376,580.190198,584.666064,398.011824,281.307312,671.607208,482.963184,314.856279,908.814528,277.442744,373.376016,441.978048,357.615648,666.81655,795.02832,474.549124,294.457104,528.158297
Intel,Fujitsu,Xeon Gold 6248,Fujitsu,2500,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,790857816,24,33554432.0,2933,240.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,80,cpu2017-20190416-12148.csv,192.22176,662.568059,192.42896,588.684729,324.9164,397.88701,163.34552,642.564281,270.27304,312.572842,501.29112,279.438422,214.23168,427.947964,197.57608,670.526554,455.5284,460.125022,165.01656,523.583756
Intel,Dell Inc.,Xeon Platinum 8270,Dell Inc.,2700,4000,x86_64,208,2,26,4,8,32,32,1024.0,36608.0,791024600,24,33554432.0,2933,1536.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,208,cpu2017-20190513-13666.csv,503.393488,657.807399,440.646128,668.40033,797.17144,421.650791,375.826464,726.122188,647.026224,339.47313,1354.840448,268.819832,547.817088,435.123358,520.735696,661.464181,1168.937952,466.200981,421.510544,532.940446
Intel,Lenovo Global Technology,Xeon Platinum 8156,Lenovo Global Technology,3600,3700,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,395892860,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,16,cpu2017-20180122-02766.csv,41.103152,619.709273,49.571504,457.036776,67.633952,382.293218,33.026992,635.60148,63.377312,266.593833,115.052064,243.507139,47.399632,386.838418,44.425024,596.420653,104.427488,401.426875,39.536,437.070039
AMD,Hewlett Packard Enterprise,EPYC 7451,HPE,2300,3200,x86_64,48,2,24,1,4,32,64,512,65536.0,528089652,8,67108864.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 1.0.0 of AOCC,No,xfs,64,cpu2017-20180806-08158.csv,93.064,1094.816604,101.9376,889.014179,149.614912,691.267929,68.583488,1224.31779,108.336448,623.834485,247.146752,453.430969,118.70976,617.843211,108.504064,976.774368,225.158016,744.721471,68.697472,1006.15067
Intel,Fujitsu,Xeon E5-2699A v4,Fujitsu,2400,3600,,,,,,,32,32,256,56320.0,263784808,16,16777216.0,2400,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 RC2,C/C++: Version 17.0.0.098 of Intel C/C++,No,xfs,88,cpu2017-20161026-00014.csv,160.657112,872.018795,131.81784,945.304526,108.830744,1306.689914,104.691224,1102.823622,145.265032,639.713294,251.950952,611.579369,192.259672,524.540615,188.198472,774.331309,318.80068,723.210405,137.373368,691.837364
Intel,Cisco Systems,Xeon Gold 6242,Cisco Systems,2800,3900,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,791007672,24,33554432.0,2933,600.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,64,cpu2017-20190903-17708.csv,161.369792,631.39462,168.728832,537.098502,279.125504,370.52863,135.019648,621.8947,230.185408,293.606794,443.50912,252.675765,178.667712,410.505066,173.656064,610.309869,441.25824,380.00426,139.381632,495.904638
Intel,Dell Inc.,Xeon Gold 5220,Dell Inc.,2200,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,791050440,24,33554432.0,2666,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,72,cpu2017-20190527-14528.csv,153.983592,744.391135,168.0498,606.677362,271.093608,429.194889,139.46652,677.32391,229.324896,331.547107,402.200208,313.45582,165.412296,498.826218,149.501016,797.532921,345.566088,545.886882,134.505576,578.1172
Intel,Lenovo Global Technology,Xeon Platinum 8180M,Lenovo Global Technology,2500,3800,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,395891728,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,112,cpu2017-20180611-06753.csv,224.180544,795.358991,219.580592,722.249723,314.402928,575.669005,158.17256,929.010506,236.508832,500.074458,616.914032,317.891917,251.459712,510.427628,246.154272,753.478834,576.170336,509.293862,194.26064,622.668498
Intel,Dell Inc.,Xeon Gold 6226,Dell Inc.,2700,3700,x86_64,48,2,12,2,4,32,32,1024.0,19712.0,394673340,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel C/C++,No,ext4,48,cpu2017-20190916-18025.csv,119.622144,638.81141,129.698448,524.046363,216.02496,359.069596,100.8252,624.605845,187.789296,269.919504,327.70464,256.474854,131.054784,419.732914,124.799184,636.927207,325.242336,386.665531,104.272416,497.159189
Intel,Dell Inc.,Xeon Platinum 8268,Dell Inc.,2900,3900,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,394685396,12,33554432.0,2933,1536.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,96,cpu2017-20190429-12785.csv,239.850048,637.198193,231.032736,588.384222,389.49648,398.298897,178.661952,704.97367,324.76224,312.154487,640.877472,262.290398,260.871264,421.725195,246.198816,645.721911,558.735744,450.159111,200.333952,517.535772
Intel,Cisco Systems,Xeon Gold 6254,Cisco Systems,3100,4000,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,1583920200,48,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,144,cpu2017-20191014-19012.csv,397.44576,576.803273,382.579632,532.971402,663.299136,350.828171,307.57248,614.255146,543.914352,279.573404,1079.742672,233.522313,433.23768,380.908724,412.714368,577.794282,1063.84752,354.637274,325.842336,477.285979
AMD,Dell Inc.,EPYC 7F72,Dell Inc.,3200,3700,x86_64,48,2,24,1,12,32,32,512,196608.0,263782164,8,33554432.0,3200,800.0,Ubuntu,19.04,Ubuntu 19.04,C/C++/Fortran: Version 2.0.0 of AOCC,No,ext4,48,cpu2017-20200330-21656.csv,141.474816,540.138601,153.471456,442.870637,238.889328,324.702643,87.117024,722.889691,183.507936,276.21696,410.840688,204.575653,168.363264,326.722066,161.824464,491.198915,478.46568,262.840163,112.374624,461.314062
Intel,Epsylon Sp. z o.o. Sp. Komandytowa,Xeon Silver 4210,Epsylon Sp. z o.o. Sp. Komandytowa,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394649008,12,33554432.0,2933,960.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,40,cpu2017-20190916-17890.csv,84.0766,757.4047,89.66232,631.703536,150.62912,429.133531,74.17928,707.475281,129.72568,325.610169,206.60648,339.001961,87.47804,524.017151,83.10948,797.020888,192.09496,545.563496,69.39052,622.563267
Intel,Lenovo Global Technology,Xeon Platinum 8180M,Lenovo Global Technology,2500,3800,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,1584966780,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,224,cpu2017-20180821-08653.csv,440.234816,810.040571,398.495552,795.953481,640.868256,564.833669,327.4208,897.585069,470.305472,502.958218,1234.006144,317.846083,514.225376,499.205262,495.46224,748.68268,1148.781984,510.87149,396.643744,609.917729
Intel,Hewlett Packard Enterprise,Xeon Platinum 8153,HPE,2000,2800,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197550452,24,8388608.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,64,cpu2017-20171017-00177.csv,108.753408,936.871537,132.549568,683.698823,176.520832,585.902621,94.141184,891.937137,144.05504,469.154104,262.479744,426.943449,119.757312,612.43847,108.613952,975.786212,257.478656,651.238508,99.42688,695.184227
Intel,Fujitsu,Xeon Gold 6248R,Fujitsu,3000,4000,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,790862824,24,33554432.0,2933,240.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,96,cpu2017-20200317-21447.csv,226.975584,673.341176,234.892896,578.71485,374.731872,413.991988,192.865728,653.055416,317.443968,319.350862,653.744832,257.127842,263.893344,416.895693,249.476448,637.238517,613.978656,409.655948,199.40688,519.941882
Intel,Dell Inc.,Xeon Gold 6258R,Dell Inc.,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394819084,24,16777216.0,2933,1966.08,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,No,tmpfs,112,cpu2017-20200427-22174.csv,262.4412,679.40547,258.771968,612.863894,425.873392,424.990173,210.988512,696.45497,392.205184,301.556444,764.14912,256.641016,308.628544,415.878622,275.955008,672.109539,693.277424,423.264889,221.867632,545.189835
Intel,Fujitsu,Xeon Platinum 8156,Fujitsu,3600,3700,x86_64,32,2,4,4,8,32,32,1024.0,16896.0,790723368,48,16777216.0,2666,384.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,32,cpu2017-20180515-05723.csv,83.628704,609.168777,97.599008,464.267051,136.763488,378.112617,67.405984,622.852728,126.559616,267.004636,224.412352,249.683219,96.262848,380.956999,87.603616,604.906435,204.48256,410.010537,79.68896,433.686251
Intel,Lenovo Global Technology,Xeon Gold 6252N,Lenovo Global Technology,2300,3600,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,197386276,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,96,cpu2017-20190916-18216.csv,199.935072,764.408035,214.06512,635.021802,337.596,459.531542,166.369152,757.06354,283.113504,358.075514,550.797216,305.18672,215.222688,511.172802,213.681984,743.98412,538.283904,467.262735,176.429376,587.657191
Intel,Hewlett Packard Enterprise,Xeon Platinum 8253,HPE,2200,3000,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197713608,12,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,64,cpu2017-20190430-13490.csv,127.332352,800.173612,149.510208,606.139181,232.483968,444.865083,120.422528,697.278113,198.757824,340.031926,296.587712,377.844359,136.801728,536.133622,124.359872,852.236157,284.869824,588.619713,114.619776,603.037401
Intel,Hewlett Packard Enterprise,Xeon Gold 5120,HPE,2200,3200,x86_64,56,2,14,2,4,32,32,1024.0,19712.0,395925564,24,16777216.0,2666,600.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,56,cpu2017-20171031-00339.csv,103.072088,864.948112,120.910944,655.821468,166.679352,542.934762,87.912776,835.737537,135.755704,435.605998,256.218704,382.704342,116.978792,548.612369,109.34532,848.102202,256.74152,571.469751,93.07284,649.813709
Intel,Lenovo Global Technology,Xeon Platinum 8280,Lenovo Global Technology,2700,4000,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,1584929556,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,tmpfs,224,cpu2017-20190918-18502.csv,524.987456,679.269552,491.77968,644.971876,839.898528,430.985436,407.112832,721.883432,677.58096,349.100756,1445.922464,271.262133,579.725888,442.802382,558.599776,664.060312,1422.592416,412.542621,449.414336,538.3007
Intel,Hewlett Packard Enterprise,Xeon Gold 5120,HPE,2200,3200,x86_64,56,2,14,2,4,32,32,1024.0,19712.0,197551508,24,8388608.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,56,cpu2017-20171128-01137.csv,102.849712,866.818039,122.436944,647.647534,167.34648,540.770317,90.450416,812.290256,136.490928,433.259617,256.303152,382.578186,115.105872,557.538908,109.0712,850.233745,256.49456,572.019958,94.341408,641.075973
