vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,603.bwaves_s,t_603.bwaves_s,607.cactuBSSN_s,t_607.cactuBSSN_s,619.lbm_s,t_619.lbm_s,621.wrf_s,t_621.wrf_s,627.cam4_s,t_627.cam4_s,628.pop2_s,t_628.pop2_s,638.imagick_s,t_638.imagick_s,644.nab_s,t_644.nab_s,649.fotonik3d_s,t_649.fotonik3d_s,654.roms_s,t_654.roms_s
Intel,Lenovo Global Technology,Xeon Gold 6230R,Lenovo Global Technology,2100,4000,x86_64,52,1,26,2,2,32,32,1024.0,36608.0,395626932,12,33554432.0,2933,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.0.5.281 of Intel,Yes,xfs,52,cpu2017-20200608-22750.csv,504.488233,116.946236,165.788323,100.549904,99.291049,52.754,122.420807,108.03719,108.36586,81.787751,62.553048,189.806897,144.649548,99.730695,251.456304,69.483245,85.891589,106.133792,140.421517,112.126691
Intel,Lenovo Global Technology,Xeon Gold 5215L,Lenovo Global Technology,2500,3400,x86_64,20,1,10,2,2,32,32,1024.0,14080.0,792179800,24,33554432.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,20,cpu2017-20190527-14789.csv,371.657932,158.742744,96.358415,172.99994,73.843959,70.933358,91.556772,144.456819,52.130221,170.016543,60.813136,195.237425,66.475118,217.01353,123.840834,141.084321,71.350794,127.76312,80.620309,195.298185
Intel,Dell Inc.,Xeon Gold 6148,Dell Inc.,2400,3700,x86_64,80,2,20,2,2,32,32,1024.0,28160.0,196687636,12,16777216.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,80,cpu2017-20180122-02944.csv,434.914684,135.654192,148.37473,112.350668,39.933382,131.168456,79.438377,166.493835,102.692442,86.306254,65.121101,182.321857,109.831032,131.347213,234.085787,74.639303,77.22264,118.048282,111.729997,140.920079
Intel,Dell Inc.,Xeon Gold 5220,Dell Inc.,2200,3900,x86_64,72,1,18,4,4,32,32,1024.0,25344.0,791029752,24,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel C/C++,Yes,ext4,72,cpu2017-20190915-17858.csv,762.10465,77.414565,166.210631,100.294427,158.047172,33.142004,132.629503,99.721402,128.962636,68.725332,60.177157,197.300779,174.537338,82.652802,314.96796,55.472309,109.868094,82.972223,230.45151,68.322399
Intel,Huawei,Xeon Gold 6244,Huawei,3600,4400,x86_64,16,1,8,2,2,32,32,1024.0,25344.0,790792768,24,33554432.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,16,cpu2017-20190426-12396.csv,487.3458,121.05983,110.16812,151.31419,89.69869,58.3955,91.22332,144.98485,59.53702,148.86535,69.65494,170.45453,77.21093,186.83884,139.39764,125.33928,87.32903,104.38682,121.91534,129.147
Intel,Cisco Systems,Xeon Gold 6230N,Cisco Systems,2300,3900,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,791204808,24,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,Yes,xfs,40,cpu2017-20190917-18379.csv,502.957345,117.302194,143.231491,116.38502,100.196711,52.277165,117.035062,113.008869,93.34364,94.950229,65.217663,182.051909,114.128903,126.400935,217.347051,80.387564,81.036539,112.492465,135.93346,115.82873
Intel,Supermicro,Xeon Platinum 8280,Supermicro,2700,4000,x86_64,56,1,28,2,2,32,32,1024.0,39424.0,791182016,24,33554432.0,2933,200.0,RHEL,7.6,Red Hat Enterprise Linux Server 7.6 (Maipo),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,56,cpu2017-20190318-11290.csv,522.081153,113.00542,187.914822,88.710405,107.013827,48.946946,129.191407,102.37523,125.305314,70.731238,64.5065,184.058971,175.341673,82.273653,313.682363,55.699657,92.1274,98.949932,163.512772,96.292172
Intel,Lenovo Global Technology,Xeon Silver 4214,Lenovo Global Technology,2200,3200,x86_64,48,2,12,2,2,32,32,1024.0,16896.0,197699072,12,16777216.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,24,cpu2017-20190430-13436.csv,374.867833,157.383469,98.690345,168.912166,72.273353,72.474844,96.998645,136.35242,56.700963,156.311277,59.180027,200.625121,70.766753,203.85279,130.454277,133.931983,69.944891,130.331178,86.732269,181.535663
Intel,Cisco Systems,Xeon Gold 6136,Cisco Systems,3000,3700,x86_64,48,1,12,4,4,32,32,1024.0,25344.0,791029516,48,16777216.0,2666,1024.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,48,cpu2017-20171211-01572.csv,825.462607,71.47265,183.115481,91.035449,80.871349,64.769539,84.983866,155.629541,114.375125,77.490626,56.634312,209.643228,118.763715,121.468076,286.198031,61.048638,116.318869,78.370776,207.39776,75.916924
Intel,NEC Corporation,Xeon Gold 6138,NEC Corporation,2000,3700,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,197747364,12,16777216.0,2666,600.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,40,cpu2017-20180809-08250.csv,436.627653,135.121996,137.598858,121.149261,41.823533,125.240495,83.247741,158.875182,83.312124,106.383076,59.798756,198.54928,92.800381,155.451948,202.913193,86.105786,79.966306,113.998013,108.360995,145.30136
Intel,NEC Corporation,Xeon Platinum 8168,NEC Corporation,2700,3700,x86_64,48,1,24,2,2,32,32,1024.0,33792.0,395926632,24,16777216.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,48,cpu2017-20181029-09349.csv,490.734563,120.223853,176.154937,94.632602,44.565507,117.534845,97.468463,135.695174,108.316986,81.824655,66.208302,179.327965,151.815745,95.023082,301.597254,57.931562,84.701511,107.624999,149.30825,105.452981
AMD,Dell Inc.,EPYC 7502,Dell Inc.,2500,3350,x86_64,128,2,32,2,16,32,32,512,131072.0,527946176,16,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,64,cpu2017-20191208-20205.csv,592.707146,99.539883,210.05849,79.358849,53.771645,97.411936,125.981829,104.983394,98.292121,90.169994,56.483349,210.203542,228.289005,63.19183,333.431672,52.400541,76.801217,118.696035,224.318106,70.1905
Intel,NEC Corporation,Xeon Silver 4108,NEC Corporation,1800,3000,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,197751812,12,16777216.0,2666,600.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,16,cpu2017-20180723-07918.csv,282.253766,209.024669,67.869867,245.6171,31.413097,166.745737,46.712914,283.133695,30.625708,289.397394,41.245663,287.860572,36.935749,390.570122,72.55514,240.809954,59.456974,153.320955,60.674046,259.5014
Intel,Lenovo Global Technology,Xeon Silver 4108,Lenovo Global Technology,1800,3000,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,395894464,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,16,cpu2017-20171225-02114.csv,312.703662,188.67064,66.629512,250.189434,32.80212,159.6848,44.688576,295.959309,29.91369,296.285751,40.811325,290.924148,37.173704,388.07002,66.869765,261.284003,60.042059,151.826905,60.246054,261.344917
Intel,Hewlett Packard Enterprise,Xeon Gold 5215M,HPE,2500,3400,x86_64,40,1,10,4,4,32,32,1024.0,14080.0,791973864,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,btrfs,40,cpu2017-20190625-15782.csv,628.713552,93.839237,128.031243,130.202594,128.373401,40.802845,95.771361,138.09974,95.081804,93.21447,54.959081,216.033453,119.239409,120.983491,217.975914,80.155645,92.224159,98.846117,118.939048,132.378729
Intel,Lenovo Global Technology,Xeon Platinum 8260M,Lenovo Global Technology,2400,3900,x86_64,96,2,24,2,2,32,32,1024.0,36608.0,792240264,24,33554432.0,2666,960.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,48,cpu2017-20190610-14955.csv,495.156251,119.150268,157.631031,105.753289,96.93223,54.037754,122.333698,108.114119,105.520069,83.993501,63.609105,186.655669,137.313564,105.058813,249.782716,69.948795,85.014017,107.229376,162.457517,96.917645
Intel,Lenovo Global Technology,Xeon Gold 6138,Lenovo Global Technology,2000,3700,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,395892504,12,33554432.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,40,cpu2017-20180611-06849.csv,452.679931,130.330496,140.134749,118.956933,41.504312,126.203753,82.968761,159.409396,78.440594,112.989966,56.236224,211.127263,103.022083,140.02823,196.450387,88.938486,78.343302,116.35966,114.893579,137.03986
Intel,Hewlett Packard Enterprise,Xeon Gold 6252N,HPE,2300,3600,x86_64,96,1,24,4,4,32,32,1024.0,36608.0,792248068,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,btrfs,96,cpu2017-20190625-15743.csv,866.77532,68.066082,212.843769,78.320357,149.414174,35.056915,140.959207,93.828564,161.212164,54.977241,52.039251,228.154707,241.128027,59.827139,426.316182,40.983666,107.274806,84.978014,275.017852,57.250829
Intel,Hewlett Packard Enterprise,Xeon Gold 6230R,HPE,2100,4000,x86_64,52,1,26,2,2,32,32,1024.0,36608.0,395630512,24,16777216.0,2933,400.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,Yes,btrfs,52,cpu2017-20200316-21272.csv,534.904873,110.296247,172.403257,96.691909,106.073901,49.380667,124.480887,106.249243,113.332499,78.203517,62.464574,190.075738,151.795579,95.035706,271.340713,64.391369,85.616125,106.47527,147.578849,106.68873
Intel,Dell Inc.,Xeon Platinum 8280,Dell Inc.,2700,4000,x86_64,112,1,28,4,4,32,32,1024.0,39424.0,791022380,24,33554432.0,2933,1638.4,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel C/C++,Yes,ext4,112,cpu2017-20190831-17311.csv,777.990242,75.833856,233.656479,71.344052,116.190903,45.080982,145.172266,91.105556,175.663423,50.454442,69.239345,171.477648,266.297092,54.172578,514.104431,33.985313,108.360358,84.126706,395.615589,39.798735
Intel,Lenovo Global Technology,Xeon Gold 6134M,Lenovo Global Technology,3200,3700,x86_64,16,1,8,2,2,32,32,1024.0,25344.0,792244424,24,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,16,cpu2017-20180529-06533.csv,416.479897,141.658698,91.011898,183.162865,40.907025,128.046465,79.654198,166.042723,51.895969,170.783978,60.128194,197.461445,63.517992,227.11675,116.282048,150.255351,76.504168,119.156907,102.005686,154.354141
Intel,Huawei,Xeon Gold 6248,Huawei,2500,3900,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,394426740,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,40,cpu2017-20190425-12242.csv,507.445903,116.26461,152.607784,109.234271,100.624459,52.054938,123.523296,107.07292,98.740256,89.760756,63.835152,185.994701,122.564268,117.701515,232.692754,75.086137,88.362239,103.16624,133.532717,117.911178
Intel,Lenovo Global Technology,Xeon Gold 5117,Lenovo Global Technology,2000,2800,x86_64,28,1,14,2,2,32,32,1024.0,19712.0,395893308,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,28,cpu2017-20180525-05831.csv,410.714464,143.647242,104.080948,160.163799,37.067035,141.311544,53.289751,248.190315,48.785797,181.671727,42.220751,281.212433,64.47384,223.749662,121.827388,143.416027,65.906402,138.317368,87.324355,180.304795
Intel,ASUSTeK Computer Inc.,Xeon Gold 6148,ASUSTeK Computer Inc.,2400,3700,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,196655668,12,16777216.0,2666,240.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,40,cpu2017-20180528-06088.csv,482.589972,122.252851,161.785871,103.037428,44.191556,118.52943,92.662258,142.73341,89.138798,99.429207,60.149688,197.390881,119.783274,120.434177,232.645092,75.10152,83.174206,109.601287,125.88408,125.075387
Intel,Dell Inc.,Xeon Gold 5218R,Dell Inc.,2100,4000,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,394833316,24,16777216.0,2933,1966.08,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,Yes,tmpfs,40,cpu2017-20200511-22408.csv,481.031883,122.648835,148.59955,112.18069,89.862057,58.28934,117.915049,112.165496,94.008787,94.278421,65.819876,180.386241,118.976309,121.25103,215.268163,81.163883,83.627876,109.006715,121.243551,129.862577
Intel,NEC Corporation,Xeon Gold 6138,NEC Corporation,2000,3700,x86_64,20,1,20,1,1,32,32,1024.0,28160.0,196476384,6,33554432.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,ext4,20,cpu2017-20180709-07609.csv,251.789955,234.314351,95.356019,174.81854,22.186382,236.090774,70.082545,188.720316,49.06734,180.629314,62.411766,190.236564,55.422229,260.292671,108.862209,160.496468,48.681977,187.256158,58.117009,270.918968
AMD,Dell Inc.,EPYC 7262,Dell Inc.,3200,3400,x86_64,16,2,8,1,8,32,32,512,131072.0,263746960,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,8,cpu2017-20191014-19056.csv,179.324536,329.00127,71.701741,232.490867,23.024031,227.501433,45.879278,288.278293,24.936412,355.424021,38.746564,306.427173,39.805814,362.409371,56.419071,309.682516,35.763708,254.895271,61.206253,257.244958
Intel,Huawei,Xeon Silver 4114,Huawei,2200,3000,x86_64,20,1,10,2,2,32,32,1024.0,14080.0,394174888,12,33554432.0,2666,2000.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,20,cpu2017-20180810-08322.csv,365.630475,161.359635,89.766244,185.704551,34.874006,150.19783,52.682796,251.049699,43.773572,202.473765,52.940766,224.269515,53.847035,267.907042,93.559042,186.748385,67.194632,135.6656,70.507389,223.309929
Intel,Dell Inc.,Xeon Silver 4110,Dell Inc.,2100,3000,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,196713216,12,16777216.0,2666,1024.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,32,cpu2017-20180305-03818.csv,308.53751,191.218241,75.827639,219.840683,29.635062,176.750093,52.951197,249.777168,42.189037,210.078272,43.503574,272.920105,40.335399,357.651102,86.685353,201.556542,58.382005,156.144003,60.281616,261.190742
Intel,Lenovo Global Technology,Xeon Silver 4114,Lenovo Global Technology,2200,3000,x86_64,20,1,10,2,2,32,32,1024.0,14080.0,395893848,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,20,cpu2017-20171225-02147.csv,351.155799,168.010895,82.928549,201.016419,33.618547,155.806852,56.757029,233.028405,42.159709,210.224413,51.835289,229.052452,54.301025,265.667179,97.967248,178.345318,64.458575,141.424162,68.061088,231.336297
Intel,Lenovo Global Technology,Xeon Bronze 3104,Lenovo Global Technology,1700,1700,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,395883332,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,12,cpu2017-20180105-02432.csv,216.158917,272.938081,45.208889,368.732791,25.710685,203.728531,28.340836,466.676421,17.087559,518.681458,27.129752,437.637612,22.175045,650.551092,41.166611,424.421625,42.842143,212.781141,36.636161,429.766643
AMD,Lenovo Global Technology,EPYC 7282,Lenovo Global Technology,2800,3200,x86_64,64,2,16,2,2,32,32,512,65536.0,1056708692,32,33554432.0,3200,960.0,SLES,12.5,SUSE Linux Enterprise Server 12 SP5 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,32,cpu2017-20200608-22787.csv,336.443642,175.35775,183.353822,90.917112,36.672191,142.833025,122.140061,108.28552,70.897379,125.011673,54.506475,217.827333,138.672945,104.028944,189.480679,92.209929,67.386837,135.278645,132.753794,118.603013
Intel,Lenovo Global Technology,Xeon Gold 6138T,Lenovo Global Technology,2000,3700,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,395882436,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,40,cpu2017-20180529-06241.csv,454.527024,129.800863,140.375275,118.753107,41.453757,126.357667,74.782932,176.858538,81.708155,108.471425,54.765835,216.795746,106.169767,135.876723,188.089998,92.891702,76.340495,119.412378,110.167118,142.919233
Intel,Dell Inc.,Xeon E-2224G,Dell Inc.,3500,4700,x86_64,4,1,4,1,1,32,32,256,8192.0,65801564,4,16777216.0,2666,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++: Version 19.0.4.227 of Intel C/C++,Yes,xfs,4,cpu2017-20200203-20782.csv,79.441818,742.656722,40.324079,413.400639,16.162832,324.076861,31.713428,417.04732,18.988058,466.767057,31.397932,378.145921,20.949187,688.618597,38.374121,455.306849,17.650125,516.483599,15.427874,1020.555378
Intel,Lenovo Global Technology,Xeon Gold 6240M,Lenovo Global Technology,2600,3900,x86_64,36,1,18,2,2,32,32,1024.0,25344.0,792240156,24,33554432.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.4.227 of Intel,Yes,xfs,36,cpu2017-20190916-18097.csv,526.688891,112.016792,149.763066,111.309153,96.149718,54.477539,130.282802,101.51762,89.92244,98.562717,66.786888,177.774415,113.039356,127.619269,226.156633,77.256191,85.790425,106.258945,118.759462,132.57891
Intel,Lenovo Global Technology,Xeon Gold 5218T,Lenovo Global Technology,2100,3800,x86_64,32,1,16,2,2,32,32,1024.0,22528.0,395884004,12,33554432.0,2666,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,32,cpu2017-20190819-17149.csv,460.756658,128.045898,125.653815,132.666087,86.32942,60.674565,105.411954,125.469641,69.205398,128.068044,59.900343,198.212555,91.690099,157.334327,163.741581,106.704723,78.960514,115.450109,139.313956,113.01811
AMD,Dell Inc.,EPYC 7552,Dell Inc.,2200,3300,x86_64,96,2,48,1,12,32,32,512,196608.0,263581788,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,48,cpu2017-20200203-20744.csv,279.057606,211.418713,153.982326,108.259178,25.594826,204.650735,107.192709,123.385257,72.049862,123.012033,58.37608,203.3881,177.770272,81.149676,256.041421,68.238959,52.789035,172.687377,113.07906,139.238865
Intel,Hewlett Packard Enterprise,Xeon Platinum 8156,HPE,3600,3700,x86_64,16,1,4,4,4,32,32,1024.0,16896.0,792080148,48,16777216.0,2666,480.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,16,cpu2017-20171031-00468.csv,527.787274,111.783673,90.382658,184.438036,62.715691,83.519768,55.646074,237.680741,53.713341,165.005561,49.711378,238.838682,61.279427,235.413429,106.088441,164.692778,81.479307,111.881167,101.891708,154.526804
Intel,Tyrone Systems,Xeon Silver 4210,Netweb Pte Ltd,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394864784,12,33554432.0,2933,480.0,CentOS,7,CentOS Linux release 7.7.1908 (Core),C/C++: Version 19.0.4.243 of Intel C/C++,Yes,xfs,20,cpu2017-20191108-19547.csv,341.397919,172.813004,86.415462,192.905293,65.643677,79.794433,71.840369,184.102619,45.456172,194.979021,54.850588,216.460762,58.529194,246.475288,106.36244,164.268514,65.957881,138.209413,70.908612,222.046371
Intel,Hewlett Packard Enterprise,Xeon Silver 4108,HPE,1800,3000,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,395933084,24,16777216.0,2666,480.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,16,cpu2017-20171212-01844.csv,288.537392,204.472632,65.993274,252.6015,32.328368,162.024881,41.022993,322.40456,30.002364,295.410056,40.961286,289.859066,36.705778,393.017141,64.005529,272.976417,61.558829,148.085987,61.191572,257.306676
Intel,Dell Inc.,Xeon Gold 6212U,Dell Inc.,2400,3900,x86_64,24,1,24,1,1,32,32,1024.0,36608.0,196496000,6,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel C/C++,Yes,ext4,24,cpu2017-20190819-16944.csv,275.843403,213.882222,114.765122,145.25319,54.760662,95.652605,102.871362,128.568338,65.912771,134.465596,71.043351,167.123311,81.079093,177.92503,153.793631,113.606785,51.552179,176.830547,73.693408,213.655475
Intel,Lenovo Global Technology,Xeon Gold 6240L,Lenovo Global Technology,2600,3900,x86_64,72,2,18,2,2,32,32,1024.0,25344.0,792239712,24,33554432.0,2933,960.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.4.227 of Intel,Yes,xfs,36,cpu2017-20190917-18273.csv,509.488518,115.798488,142.492106,116.988937,96.842332,54.087917,121.324505,109.013426,89.822202,98.672709,68.758253,172.677452,113.514584,127.084992,211.828259,82.481913,87.431013,104.265062,120.035825,131.169174
Intel,Dell Inc.,Xeon Gold 6152,Dell Inc.,2100,3700,x86_64,88,1,22,4,4,32,32,1024.0,30976.0,791247744,24,33554432.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,88,cpu2017-20180820-08469.csv,833.606278,70.774419,207.967156,80.156888,76.481922,68.486773,73.544053,179.83779,134.271787,66.00791,49.420371,240.245059,201.852998,71.467851,354.050158,49.34894,112.201455,81.246718,241.782597,65.120485
AMD,Lenovo Global Technology,EPYC 7262,Lenovo Global Technology,3200,3400,x86_64,32,2,8,2,4,32,32,512,131072.0,1056712856,32,33554432.0,3200,960.0,SLES,12.5,SUSE Linux Enterprise Server 12 SP5 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,16,cpu2017-20200608-22776.csv,353.451403,166.919694,132.672979,125.647288,47.72942,109.743635,81.244993,162.791571,43.083153,205.718465,48.121184,246.731252,75.639548,190.720337,107.827919,162.035957,66.907844,136.247104,129.047194,122.009627
