vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,503.bwaves_r,t_503.bwaves_r,507.cactuBSSN_r,t_507.cactuBSSN_r,508.namd_r,t_508.namd_r,510.parest_r,t_510.parest_r,511.povray_r,t_511.povray_r,519.lbm_r,t_519.lbm_r,521.wrf_r,t_521.wrf_r,526.blender_r,t_526.blender_r,527.cam4_r,t_527.cam4_r,538.imagick_r,t_538.imagick_r,544.nab_r,t_544.nab_r,549.fotonik3d_r,t_549.fotonik3d_r,554.roms_r,t_554.roms_r
Intel,ASUSTeK Computer Inc.,Xeon Gold 6258R,ASUSTeK Computer Inc.,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,791138596,24,33554432.0,2933,1024.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,112,cpu2017-20200217-20910.csv,569.0216,1973.80308,294.99232,480.66355,283.7296,375.00438,140.62496,2083.50251,428.36416,610.5093,138.66272,851.33436,253.20064,990.83658,374.67024,455.27001,375.02528,522.33294,862.04048,323.12187,621.25392,303.41226,184.74176,2362.55895,109.34896,1627.52175
AMD,Sugon,EPYC 7401,Sugon,2000,3000,x86_64,96,2,24,2,8,32,64,512,65536.0,1056830228,16,67108864.0,2667,2000.0,RHEL,7.4,Red Hat Enterprise Linux Server 7.4,C/C++: Version 1.0.0 of AOCC,No,ext4,96,cpu2017-20171211-01453.csv,543.65232,1770.778745,203.200032,598.110226,159.243552,572.707729,133.768704,1877.389718,207.161664,1082.053702,136.515744,741.189052,228.238944,942.170444,230.423712,634.518057,194.053824,865.244669,311.628096,766.14394,255.166752,633.185837,170.516448,2193.993762,93.283968,1635.264933
Intel,Hewlett Packard Enterprise,Xeon Silver 4208,HPE,2100,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,197720532,12,16777216.0,2933,800.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,32,cpu2017-20200220-21017.csv,289.72848,1107.574986,69.793728,580.453173,58.6368,518.445806,54.451232,1537.375351,91.992064,812.243927,62.135808,542.81095,107.304096,668.008082,86.54112,563.154294,83.319232,671.729679,172.295072,461.90526,127.268,423.170039,99.034496,1259.19753,49.14272,1034.700398
Intel,Dell Inc.,Xeon Gold 6134,Dell Inc.,3200,3700,x86_64,32,2,8,2,4,32,32,1024.0,25344.0,394757584,24,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,32,cpu2017-20180514-05622.csv,380.039648,844.375061,88.720448,456.625268,81.181152,374.471141,93.309312,897.145145,129.21488,578.261553,78.631584,428.937012,148.593536,482.389728,113.727936,428.531507,122.88032,455.467566,171.223648,464.795617,148.0152,363.854484,114.09952,1092.940696,81.896416,620.881832
Intel,Huawei,Xeon Gold 5122,Huawei,3600,3700,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,394144364,24,16777216.0,2666,1200.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,16,cpu2017-20180105-02485.csv,289.602592,554.028201,51.858656,390.600142,42.999184,353.495117,59.405696,704.578863,69.475152,537.74624,48.08712,350.696804,88.481632,405.05585,59.791136,407.552013,72.25432,387.298683,89.066592,446.766815,74.633392,360.803626,75.191568,829.241907,51.97424,489.165384
Intel,Dell Inc.,Xeon Gold 6246,Dell Inc.,3300,4200,x86_64,96,2,12,4,8,32,32,1024.0,25344.0,394663320,24,16777216.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,96,cpu2017-20190624-15388.csv,974.76384,987.611551,270.175488,449.840938,254.956224,357.708416,237.537504,1057.247779,397.089024,564.50812,194.70432,519.680244,402.840864,533.80882,366.024192,399.448966,401.282496,418.418469,879.701184,271.40124,604.90464,267.096644,288.262176,1297.818743,192.0408,794.33101
Intel,Tyrone Systems,Xeon Gold 5215,Netweb Pte Ltd,2500,3400,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394864540,12,33554432.0,2933,480.0,CentOS,7,CentOS Linux release 7.7.1908 (Core),C/C++: Version 19.0.4.243 of Intel C/C++,No,xfs,40,cpu2017-20200218-20938.csv,350.84728,1143.289415,92.47664,547.597844,89.78676,423.224915,71.49052,1463.690227,135.02192,691.739635,86.92092,485.038519,142.82524,627.340086,115.83948,525.900236,129.39496,540.670184,259.30208,383.645232,191.99096,350.641542,119.05424,1309.31919,64.92436,978.985199
Intel,Hewlett Packard Enterprise,Xeon Gold 6262V,HPE,1900,3600,x86_64,96,2,24,2,4,32,32,1024.0,33792.0,395611832,24,16777216.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,96,cpu2017-20190723-16329.csv,440.110656,2187.377201,198.482592,612.325697,174.119712,523.7777,106.460544,2358.95809,269.935584,830.420246,107.6016,940.35792,194.310912,1106.680162,259.37424,563.69515,272.306688,616.598828,572.49072,417.040796,391.112448,413.098554,144.07008,2596.736995,82.21056,1855.528124
Intel,Supermicro,Xeon Platinum 8280,Supermicro,2700,4000,x86_64,448,2,28,8,16,32,32,1024.0,39424.0,3169303840,96,33554432.0,2933,2048.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,448,cpu2017-20190318-11172.csv,2072.225792,2167.979908,947.265536,598.742494,992.928832,428.630894,498.927744,2348.973245,1442.160384,725.356282,523.136768,902.616765,924.70112,1085.237259,1358.428736,502.27441,1367.94784,572.793785,3017.621824,369.223201,2209.303936,341.276726,688.526272,2535.642596,401.550912,1772.806307
Intel,Huawei,Xeon Gold 6154,Huawei,3000,3700,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,790510352,24,33554432.0,2666,1200.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,72,cpu2017-20180924-08939.csv,478.555344,1508.740817,189.078192,482.086346,169.91136,402.562841,112.201776,1678.689689,268.158456,626.942724,113.571504,668.195822,211.685616,761.884649,249.427008,439.631682,251.555616,500.597063,578.462904,309.551416,402.677424,300.925748,154.393272,1817.332885,90.317952,1266.725151
Intel,Dell Inc.,Xeon Silver 4114,Dell Inc.,2200,3000,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,196687624,12,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,40,cpu2017-20171127-01006.csv,336.52008,1191.96459,87.11108,581.32683,71.76936,529.473748,67.6666,1546.405485,117.0606,797.877246,75.03032,561.906253,118.4812,756.23809,98.43704,618.872715,88.92064,786.769031,143.55248,692.987076,124.8186,539.342725,99.3522,1568.963475,57.51392,1105.123649
Intel,Huawei,Xeon Platinum 8180,Huawei,2500,3800,x86_64,448,2,28,8,16,32,32,1024.0,39424.0,1583410940,48,33554432.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.2.199 of Intel C/C++,No,btrfs,448,cpu2017-20181025-09317.csv,2029.018432,2214.146576,1035.77152,547.580283,968.45952,439.460793,508.88992,2302.989031,1515.863104,690.088783,496.313664,951.398242,907.415936,1105.909795,1396.06656,488.733206,1315.682816,595.547749,3091.232704,360.430995,2324.50176,324.3637,650.914432,2682.158396,391.696256,1817.409218
Intel,Lenovo Global Technology,Xeon Gold 6138T,Lenovo Global Technology,2000,3700,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,395891980,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,80,cpu2017-20171114-00708.csv,429.30568,1868.691645,158.07352,640.714668,140.37528,541.405937,102.91952,2033.4341,221.8476,842.019602,104.12608,809.787485,181.41848,987.771617,199.73424,610.010541,191.28224,731.484416,293.2404,678.487767,267.15112,503.984349,141.23328,2207.411986,92.02344,1381.387503
Intel,ASUSTeK Computer Inc.,Xeon Platinum 8176,ASUSTeK Computer Inc.,2100,3800,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394810952,24,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,112,cpu2017-20171224-02016.csv,490.992544,2287.480922,237.425216,597.207089,229.854912,462.900813,122.547712,2390.84022,356.36552,733.853361,119.739424,985.874226,218.328768,1149.09278,285.108992,598.283507,280.2884,698.880127,444.54256,626.585656,389.584608,483.838352,148.98072,2929.666896,95.562544,1862.318605
Intel,Huawei,Xeon Platinum 8260L,Huawei,2400,3900,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,394416876,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,96,cpu2017-20190428-12633.csv,536.96256,1792.840084,215.003808,565.273797,194.12256,469.806191,133.138752,1886.272158,299.513952,748.41252,126.649344,798.9305,234.922176,915.367129,291.644832,501.32208,290.727744,577.529982,624.573408,382.264108,458.497536,352.385726,171.893472,2176.417381,104.82192,1455.267739
AMD,Lenovo Global Technology,EPYC 7F72,Lenovo Global Technology,3200,3700,x86_64,48,2,24,1,2,32,32,512,196608.0,263985316,8,33554432.0,3200,960.0,SLES,12.5,SUSE Linux Enterprise Server 12 SP5 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,48,cpu2017-20200330-21797.csv,318.602304,1510.798909,269.035632,225.873428,149.082096,305.871776,175.395456,715.913599,222.168048,504.482984,83.327232,607.148391,211.140672,509.233904,221.233104,330.438783,205.923456,407.685461,599.832048,199.015712,273.392496,295.487237,113.311152,1650.817228,84.490224,902.731755
Intel,Dell Inc.,Xeon E-2246G,Dell Inc.,3600,4800,x86_64,12,2,6,1,1,32,32,256,12288.0,65800056,4,16777216.0,2666,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,12,cpu2017-20191125-20042.csv,70.020972,1718.570843,37.249056,407.849224,33.271068,342.640097,16.871676,1860.633635,49.535604,565.653766,17.197164,735.470306,31.504944,853.199433,45.772884,399.275744,43.804068,479.13356,108.594888,274.819564,78.16374,258.380665,21.907992,2134.563001,12.060336,1581.050022
Intel,Huawei,Xeon Platinum 8280,Huawei,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,790773324,24,33554432.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,112,cpu2017-20190318-11211.csv,562.5872,1996.37673,285.7176,496.2671,266.26096,399.60725,139.552,2099.52049,415.184,629.88976,136.48432,864.92115,249.08912,1007.18939,394.19184,432.7232,369.58208,530.02577,809.36688,344.15067,610.03488,308.99215,180.90576,2412.654,108.74864,1636.50139
Intel,Lenovo Global Technology,Xeon Gold 5220,Lenovo Global Technology,2200,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395875588,12,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,72,cpu2017-20190416-12117.csv,457.390584,1578.554635,152.68356,596.999449,147.581136,463.47397,110.538432,1703.950133,214.391232,784.173936,108.523512,699.277058,196.969176,818.808399,195.44976,561.044456,220.666248,570.67184,447.857568,399.823571,317.082096,382.159697,144.735624,1938.596437,88.471512,1293.162188
Intel,Huawei,Xeon Gold 6132,Huawei,2600,3700,x86_64,56,2,14,2,4,32,32,1024.0,19712.0,394174376,12,33554432.0,2666,2000.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,56,cpu2017-20180731-08038.csv,419.532008,1338.558227,137.61636,515.171356,121.408616,438.189592,94.887184,1543.896972,193.005176,677.494773,95.3778,618.844141,181.280232,691.967268,168.781088,505.317343,172.260536,568.580522,257.658296,540.529897,224.818496,419.218198,125.248424,1742.393017,76.033608,1170.324471
Intel,Lenovo Global Technology,Xeon Gold 6230,Lenovo Global Technology,2100,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,197389288,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.0.117 of Intel,No,btrfs,80,cpu2017-20190429-12907.csv,480.94456,1668.050851,172.1316,588.387151,154.35552,492.369897,120.04832,1743.298491,236.83656,788.729593,111.45152,756.562024,206.648,867.175224,233.7508,521.238829,235.1428,595.042576,500.41584,397.589364,363.70016,370.195014,155.32152,2007.191031,90.83048,1399.530792
Intel,Cisco Systems,Xeon Gold 6138,Cisco Systems,2000,3700,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,791230744,24,33554432.0,2666,240.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,80,cpu2017-20190122-10812.csv,456.80632,1756.192893,153.69424,658.970841,148.7344,510.97787,106.14944,1971.560064,222.90568,838.022577,109.8952,767.276323,197.43432,907.643752,206.36368,590.413998,212.5684,658.235104,457.52568,434.860851,326.70736,412.111922,147.2032,2117.888843,88.09352,1443.011726
Intel,Fujitsu,Xeon Gold 6130,Fujitsu,2100,3700,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,394416720,24,16777216.0,2666,384.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,64,cpu2017-20180417-05007.csv,470.832128,1363.101546,147.695872,548.586863,127.53632,476.726897,110.020736,1521.749874,200.57856,745.044726,105.85888,637.225818,200.888576,713.629405,174.935104,557.189506,179.246848,624.479699,253.495936,627.891764,225.362624,477.949705,137.88512,1808.810267,87.2336,1165.789335
Intel,Lenovo Global Technology,Xeon Gold 5218R,Lenovo Global Technology,2100,4000,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,197733644,12,16777216.0,2933,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,xfs,80,cpu2017-20200609-22896.csv,456.86952,1755.950064,294.44312,343.971384,170.73232,445.141318,116.24376,1800.354772,243.89264,765.910656,108.47912,777.29258,197.97136,905.181551,220.87856,551.615279,234.26208,597.279808,593.14136,335.434362,375.94064,358.141619,143.20936,2176.952352,89.28296,1423.787485
Intel,Lenovo Global Technology,Xeon Gold 6248,Lenovo Global Technology,2500,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,197693352,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.0.117 of Intel,No,btrfs,80,cpu2017-20190513-13776.csv,483.33016,1659.817669,188.51768,537.244021,173.25664,438.655662,123.18552,1698.901198,266.21168,701.697277,113.84608,740.6493,211.44648,847.49591,258.64952,471.062158,263.39632,531.214655,568.38536,350.044216,417.94232,322.149704,155.52024,2004.626559,92.35744,1376.391259
Intel,Hewlett Packard Enterprise,Xeon Gold 6134,HPE,3200,3700,x86_64,64,2,8,4,8,32,32,1024.0,25344.0,792283560,48,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,64,cpu2017-20171226-02361.csv,874.75232,733.684255,172.165696,470.616375,168.926272,359.920332,200.011648,837.071323,256.726784,582.097454,165.895808,406.616639,309.728192,462.85746,223.678144,435.768993,233.860032,478.645313,343.701824,463.099068,293.327296,367.207537,230.687488,1081.15103,176.523712,576.103901
Intel,Lenovo Global Technology,Xeon Gold 5222,Lenovo Global Technology,3800,3900,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,792248452,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,16,cpu2017-20190527-14678.csv,287.851248,557.399003,49.309424,410.793699,45.966944,330.672425,59.020864,709.172915,73.008336,511.722424,45.100656,373.91922,88.917296,403.071205,67.917136,358.790149,75.261968,371.821291,151.274896,263.044292,102.305712,263.211123,82.408864,756.61771,50.518576,503.260395
Intel,Lenovo Global Technology,Xeon Gold 5215L,Lenovo Global Technology,2500,3400,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,197701800,12,16777216.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,40,cpu2017-20190429-13009.csv,347.1922,1155.325455,91.69768,552.249567,88.65528,428.626487,71.94068,1454.531971,131.15576,712.130414,85.49084,493.152264,142.73364,627.742674,115.94392,525.426409,129.3698,540.775347,261.14896,380.932042,192.93116,348.932725,117.40404,1327.722483,64.77068,981.308261
Intel,Hewlett Packard Enterprise,Xeon Platinum 8153,HPE,2000,2800,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197742916,24,8388608.0,2666,400.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,64,cpu2017-20171128-01302.csv,457.121536,1403.985571,134.701632,601.507225,106.398848,571.434801,101.52128,1649.151616,171.688256,870.414744,103.928384,649.062409,188.773312,759.429419,143.986432,676.952524,155.076736,721.810522,210.351296,756.676947,184.480256,583.867363,135.80416,1836.526799,81.264768,1251.415897
Intel,Dell Inc.,Xeon Gold 6128,Dell Inc.,3400,3700,x86_64,12,1,6,2,4,32,32,1024.0,19712.0,196715516,12,16777216.0,2666,1024.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,12,cpu2017-20180305-03844.csv,359.35122,334.870154,61.263,247.980019,57.06078,199.786985,79.490424,394.915512,93.222204,300.572165,91.127808,138.794078,103.202844,260.457947,71.864856,254.310694,83.1966,252.269912,122.856768,242.917029,90.10638,224.135084,88.417572,528.899417,73.470636,259.532277
Intel,Cisco Systems,Xeon Bronze 3206R,Cisco Systems,1900,1900,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,791984136,24,33554432.0,2933,240.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,btrfs,16,cpu2017-20200317-21420.csv,197.041456,814.285489,49.11104,412.45313,42.978688,353.663594,49.48024,845.913496,63.82624,585.339139,44.516288,378.827593,79.4408,451.153557,54.738752,445.169117,64.616768,433.076427,136.255984,292.038537,80.082256,336.254283,60.989952,1022.332262,43.838944,579.941008
AMD,Lenovo Global Technology,EPYC 7252,Lenovo Global Technology,3100,3200,x86_64,16,2,8,1,1,32,32,512,65536.0,263946828,8,33554432.0,3200,960.0,SLES,12.5,SUSE Linux Enterprise Server 12 SP5 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,16,cpu2017-20200330-21800.csv,163.766656,979.735484,119.682608,169.247639,45.31912,335.399309,61.75152,677.813342,67.156352,556.313713,43.405968,388.51799,79.21696,452.428329,68.49648,355.755534,64.243904,435.58994,179.581856,221.581413,80.338768,335.180636,61.663968,1011.15782,41.878032,607.096391
Intel,Supermicro,Xeon Silver 4114,Supermicro,2200,3000,x86_64,20,2,10,1,1,32,32,1024.0,14080.0,196687880,6,33554432.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,20,cpu2017-20181015-09226.csv,129.53176,1548.346115,43.4864,582.251013,37.06984,512.545944,24.3312,2150.325204,59.15958,789.390233,31.5555,668.029145,53.13376,843.155037,52.4134,581.14909,43.20208,809.683161,120.79902,411.758286,81.79314,411.525953,42.67702,1826.275244,23.10476,1375.474299
Intel,"New H3C Technologies Co., Ltd.",Xeon Platinum 8160M,"New H3C Technologies Co., Ltd.",2100,3700,x86_64,96,2,24,2,4,32,32,1024.0,33792.0,394623376,12,33554432.0,2666,1024.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,96,cpu2017-20190822-17223.csv,459.829344,2093.576859,187.207008,649.206523,179.385696,508.40187,114.044352,2202.091139,267.298944,838.61175,113.459136,891.810401,208.20048,1032.850854,255.282624,572.730032,272.895648,615.268106,571.736832,417.59074,401.153472,402.758577,149.627712,2500.286057,90.621792,1683.30431
Intel,Huawei,Xeon Platinum 8260,Huawei,2400,3900,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,196224856,12,16777216.0,2933,3840.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,96,cpu2017-20190429-12754.csv,500.99184,1921.564322,209.009952,581.484321,191.271264,476.809642,130.468992,1924.871032,297.923904,752.40679,118.163616,856.304197,220.177728,976.665688,288.869088,506.13935,290.424864,578.132332,628.87152,379.651449,458.175552,352.633423,159.833952,2340.629232,98.870592,1542.864836
Intel,Dell Inc.,Xeon Gold 6148,Dell Inc.,2400,3700,x86_64,160,2,20,4,8,32,32,1024.0,28160.0,791233596,48,16777216.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,160,cpu2017-20180514-05594.csv,935.35984,1715.361213,347.77008,582.453869,303.6392,500.594039,207.02208,2021.812703,477.7296,782.032219,221.9064,759.960291,418.3968,856.603211,423.91088,574.837821,453.27488,617.373825,651.80112,610.493016,563.51312,477.859369,286.8464,2173.70662,178.34816,1425.526608
Intel,Hewlett Packard Enterprise,Xeon Gold 6240Y,HPE,2600,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395892648,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,72,cpu2017-20190819-16844.csv,485.401752,1487.460748,173.060712,526.705248,155.135592,440.904689,112.745664,1670.591487,240.777072,698.239191,116.95104,648.887104,208.307952,774.238417,234.553176,467.510124,234.325368,537.406588,511.346232,350.181518,369.850896,327.634765,162.320112,1728.584128,90.137088,1269.266279
Intel,Dell Inc.,Xeon Gold 6212U,Dell Inc.,2400,3900,x86_64,48,2,24,1,2,32,32,1024.0,36608.0,196490888,6,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel C/C++,No,ext4,48,cpu2017-20190916-17983.csv,255.823776,1881.545122,104.918256,579.193882,93.464496,487.885908,65.768352,1909.247255,144.591984,775.146727,60.288288,839.168253,115.333632,932.251977,137.316624,532.375437,147.685296,568.451917,314.328528,379.780977,223.554048,361.362264,82.840176,2258.035128,50.852976,1499.853925
